bank,year,metric,status,missingReason,selectedSource,mainValue,tushareValue,scrapedValue,scrapedSource,relatedScrapedTables
中国银行,2025,personalTimeDeposit,available,,main,804335400.0,,,,
中国银行,2025,npl,available,,main,1.23,,,,
中国银行,2025,provisionCoverage,available,,main,200.37,,,,
中国银行,2025,overdueRatio,available,,main,1.2643,,,,
中国银行,2025,specialMentionRatio,available,,main,1.4673,,,,
中国银行,2025,overdueNplDeviation,available,,main,1.0279,,,,
中国银行,2025,hiddenNplExposure,available,,main,2.7,,,,
中国银行,2025,personalLoanNpl,available,,main,1.1,,,,
中国银行,2025,corporateLoanNpl,available,,main,1.22,,,,
中国银行,2025,housingLoanNpl,available,,main,0.6,,,,
中国银行,2025,consumerLoanNpl,source_missing,三源均缺,,,,,,
中国银行,2025,businessLoanNpl,source_missing,三源均缺,,,,,,
中国银行,2025,creditCardLoanNpl,source_missing,三源均缺,,,,,,
中国银行,2025,housingLoanShare,available,,main,66.9988,,,,
中国银行,2025,consumerLoanShare,source_missing,三源均缺,,,,,,
中国银行,2025,businessLoanShare,source_missing,三源均缺,,,,,,
中国银行,2025,retailRiskMax,available,,main,0.6,,,,
中国银行,2025,retailRiskSpread,available,,main,0.0,,,,
中国银行,2025,pb,available,,main,0.6905,,,,
中国银行,2025,pbMid,available,,main,0.7432,,,,
中国银行,2025,peTtm,available,,tushare_market,,7.7012,,,
中国银行,2025,divYield,available,,tushare_market,,3.6445,,,
中国银行,2025,divYieldTtm,available,,tushare_market,,3.7839,,,
中国银行,2025,totalMarketValue,available,,tushare_market,,184627711.9694,,,
中国银行,2025,turnoverRate,available,,tushare_market,,0.1435,,,
中国银行,2025,cet1,available,,main,12.53,,,,
中国银行,2025,cet1Buffer,available,,main,503.0,,,,
中国银行,2025,carBuffer,available,,main,835.0,,,,
中国银行,2025,rwaDensity,available,,main,54.5726,,,,
中国银行,2025,estimatedRwa,available,,main,2093298143.0,,,,
中国银行,2025,estimatedRwaGrowth,available,,main,8.915515,,,,
中国银行,2025,rwaProfitGrowthGap,available,,main,6.855515,,,,
中国银行,2025,rwaAssetGrowthGap,available,,main,-0.48738,,,,
中国银行,2025,pbChange,available,,main,0.001,,,,
中国银行,2025,bondInvestment,available,,main,929898900.0,,,,
中国银行,2025,fundInvestment,available,,main,13628600.0,,,,
中国银行,2025,trustWmInvestment,available,,main,2015700.0,,,,
中国银行,2025,tradAsset,source_missing,三源均缺,,,,,,
中国银行,2025,fvociAssets,source_missing,三源均缺,,,,,,
中国银行,2025,acAssets,source_missing,三源均缺,,,,,,
中国银行,2025,htmInvest,source_missing,三源均缺,,,,,,
中国银行,2025,afaAssets,source_missing,三源均缺,,,,,,
中国银行,2025,debtInvestment,source_missing,三源均缺,,,,,,
中国银行,2025,otherDebtInvestment,source_missing,三源均缺,,,,,,
中国银行,2025,investmentAssetRatio,available,,main,24.650433,,,,
中国银行,2025,fairValueChgGain,source_missing,三源均缺,,,,,,
中国银行,2025,fxGain,source_missing,三源均缺,,,,,,
中国银行,2025,investIncome,source_missing,三源均缺,,,,,,
中国银行,2025,otherNonInterestIncome,source_missing,三源均缺,,,,,,
中国银行,2025,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
中国银行,2025,operatingCashFlow,available,,main,81203000.0,,,,
中国银行,2025,cashflowInvAct,source_missing,三源均缺,,,,,,
中国银行,2025,cashflowFncAct,source_missing,三源均缺,,,,,,
中国银行,2025,depositGrowthCF,source_missing,三源均缺,,,,,,
中国银行,2025,loanIssuanceCF,source_missing,三源均缺,,,,,,
中国银行,2025,centralBankAdj,source_missing,三源均缺,,,,,,
中国银行,2025,liquidityCoverageRatio,available,,main,150.6,,,,
中国银行,2025,liquidityRatio,source_missing,三源均缺,,,,,,
中国银行,2025,loanDepositRatio,source_missing,三源均缺,,,,,,
交通银行,2020,roa,available,,main,0.7724,,,,
交通银行,2020,roe,available,,main,10.35,,,,
交通银行,2020,revenue,available,,main,24620000.0,24620000.0,,,
交通银行,2020,netProfit,available,,main,7957000.0,7957000.0,,,
交通银行,2020,coreRevenueGrowth,source_missing,三源均缺,,,,,,
交通银行,2020,revenueGrowth,source_missing,三源均缺,,,,,,
交通银行,2020,netProfitGrowth,source_missing,三源均缺,,,,,,
交通银行,2020,ppopGrowth,source_missing,三源均缺,,,,,,
交通银行,2020,costIncomeRatio,available,,main,28.29,26.8091,,,
交通银行,2020,feeAssetRatio,available,,main,0.421458,0.4215,,,
交通银行,2020,trueCoreNonInterest,available,,main,18.3128,,,,
交通银行,2020,volatileIncomeShare,source_missing,三源均缺,,,,,,
交通银行,2020,cashProfitRatio,available,,main,187.756692,187.7567,,,
交通银行,2020,nim,available,,main,1.57,,,,
交通银行,2020,nimGapBp,calculation_input_missing,计算输入不足,,,,,,
交通银行,2020,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
交通银行,2020,earningAssetYield,available,,main,3.77,,,,
交通银行,2020,interestLiabilityCost,available,,main,2.29,,,,
交通银行,2020,realLoanDepositSpread,source_missing,三源均缺,,,,,,
交通银行,2020,timeDepositShare,available,,main,56.81515,,,,
交通银行,2020,corporateDemandDepositShare,available,,main,30.675273,,,,
交通银行,2020,personalDemandDepositShare,available,,main,12.425485,,,,
交通银行,2020,corporateTimeDeposit,available,,main,233559000.0,,,,
交通银行,2020,personalTimeDeposit,available,,main,137969700.0,,,,
交通银行,2020,npl,available,,main,1.67,,,,
交通银行,2020,provisionCoverage,available,,main,143.87,,,,
交通银行,2020,overdueRatio,available,,main,1.5423,,,,
交通银行,2020,specialMentionRatio,available,,main,1.4111,,,,
交通银行,2020,overdueNplDeviation,available,,main,0.9235,,,,
交通银行,2020,hiddenNplExposure,available,,main,3.08,,,,
交通银行,2020,personalLoanNpl,available,,main,0.95,,,,
交通银行,2020,corporateLoanNpl,available,,main,2.13,,,,
交通银行,2020,housingLoanNpl,available,,main,0.37,,,,
交通银行,2020,consumerLoanNpl,source_missing,三源均缺,,,,,,
交通银行,2020,businessLoanNpl,available,,main,1.27,,,,
交通银行,2020,creditCardLoanNpl,source_missing,三源均缺,,,,,,
交通银行,2020,housingLoanShare,available,,main,65.313,,,,
交通银行,2020,consumerLoanShare,source_missing,三源均缺,,,,,,
交通银行,2020,businessLoanShare,available,,main,6.1076,,,,
交通银行,2020,retailRiskMax,available,,main,1.27,,,,
交通银行,2020,retailRiskSpread,available,,main,0.9,,,,
交通银行,2020,pb,available,,main,0.4685,,,,
交通银行,2020,pbMid,available,,main,0.5362,,,,
交通银行,2020,peTtm,available,,tushare_market,,4.7633,,,
交通银行,2020,divYield,available,,tushare_market,,6.6964,,,
交通银行,2020,divYieldTtm,available,,tushare_market,,7.0313,,,
交通银行,2020,totalMarketValue,available,,tushare_market,,33269701.537,,,
交通银行,2020,turnoverRate,available,,tushare_market,,0.2834,,,
交通银行,2020,cet1,available,,main,10.87,,,,
交通银行,2020,cet1Buffer,available,,main,337.0,,,,
交通银行,2020,carBuffer,available,,main,475.0,,,,
交通银行,2020,rwaDensity,available,,main,62.5999,,,,
交通银行,2020,estimatedRwa,available,,main,669669508.0,,,,
交通银行,2020,estimatedRwaGrowth,source_missing,三源均缺,,,,,,
交通银行,2020,rwaProfitGrowthGap,calculation_input_missing,计算输入不足,,,,,,
交通银行,2020,rwaAssetGrowthGap,calculation_input_missing,计算输入不足,,,,,,
交通银行,2020,pbChange,source_missing,三源均缺,,,,,,
交通银行,2020,bondInvestment,available,,main,275471700.0,,,,
交通银行,2020,fundInvestment,source_missing,三源均缺,,,,,,
交通银行,2020,trustWmInvestment,available,,main,10998600.0,,,,
交通银行,2020,tradAsset,available,,tushare,,48258800.0,,,
交通银行,2020,fvociAssets,source_missing,三源均缺,,,,,,
交通银行,2020,acAssets,source_missing,三源均缺,,,,,,
交通银行,2020,htmInvest,source_missing,三源均缺,,,,,,
交通银行,2020,afaAssets,source_missing,三源均缺,,,,,,
交通银行,2020,debtInvestment,source_missing,三源均缺,,,,,,
交通银行,2020,otherDebtInvestment,source_missing,三源均缺,,,,,,
交通银行,2020,investmentAssetRatio,available,,main,26.778892,,,,
交通银行,2020,fairValueChgGain,source_missing,三源均缺,,,,,,
交通银行,2020,fxGain,source_missing,三源均缺,,,,,,
交通银行,2020,investIncome,available,,tushare,,1325500.0,,,
交通银行,2020,otherNonInterestIncome,source_missing,三源均缺,,,,,,
交通银行,2020,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
交通银行,2020,operatingCashFlow,available,,main,14939800.0,14939800.0,,,
交通银行,2020,cashflowInvAct,available,,tushare,,-9459100.0,,,
交通银行,2020,cashflowFncAct,available,,tushare,,8827700.0,,,
交通银行,2020,depositGrowthCF,source_missing,三源均缺,,,,,,
交通银行,2020,loanIssuanceCF,source_missing,三源均缺,,,,,,
交通银行,2020,centralBankAdj,source_missing,三源均缺,,,,,,
交通银行,2020,liquidityCoverageRatio,available,,main,132.33,,,,
交通银行,2020,liquidityRatio,available,,main,69.24,,,,
交通银行,2020,loanDepositRatio,source_missing,三源均缺,,,,,,
交通银行,2021,roa,available,,main,0.7954,,,,
交通银行,2021,roe,available,,main,10.76,,,,
交通银行,2021,revenue,available,,main,26939000.0,26939000.0,,,
交通银行,2021,netProfit,available,,main,8893900.0,8893900.0,,,
交通银行,2021,coreRevenueGrowth,available,,main,5.47,,,,
交通银行,2021,revenueGrowth,available,,main,9.42,,,,
交通银行,2021,netProfitGrowth,available,,main,11.77,,,,
交通银行,2021,ppopGrowth,available,,main,8.16,,,,
交通银行,2021,costIncomeRatio,available,,main,29.0,27.6718,,,
交通银行,2021,feeAssetRatio,available,,main,0.4078,0.4078,,,
交通银行,2021,trueCoreNonInterest,available,,main,17.6595,,,,
交通银行,2021,volatileIncomeShare,source_missing,三源均缺,,,,,,
交通银行,2021,cashProfitRatio,available,,main,-39.099832,-39.0998,,,
交通银行,2021,nim,available,,main,1.56,,,,
交通银行,2021,nimGapBp,available,,main,-1.0,,,,
交通银行,2021,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
交通银行,2021,earningAssetYield,available,,main,3.64,,,,
交通银行,2021,interestLiabilityCost,available,,main,2.17,,,,
交通银行,2021,realLoanDepositSpread,source_missing,三源均缺,,,,,,
交通银行,2021,timeDepositShare,available,,main,58.082491,,,,
交通银行,2021,corporateDemandDepositShare,available,,main,29.637944,,,,
交通银行,2021,personalDemandDepositShare,available,,main,12.231277,,,,
交通银行,2021,corporateTimeDeposit,available,,main,248834800.0,,,,
交通银行,2021,personalTimeDeposit,available,,main,155198100.0,,,,
交通银行,2021,npl,available,,main,1.48,,,,
交通银行,2021,provisionCoverage,available,,main,166.5,,,,
交通银行,2021,overdueRatio,available,,main,1.3286,,,,
交通银行,2021,specialMentionRatio,available,,main,1.351,,,,
交通银行,2021,overdueNplDeviation,available,,main,0.8977,,,,
交通银行,2021,hiddenNplExposure,available,,main,2.83,,,,
交通银行,2021,personalLoanNpl,available,,main,0.84,,,,
交通银行,2021,corporateLoanNpl,available,,main,1.88,,,,
交通银行,2021,housingLoanNpl,available,,main,0.34,,,,
交通银行,2021,consumerLoanNpl,source_missing,三源均缺,,,,,,
交通银行,2021,businessLoanNpl,available,,main,0.69,,,,
交通银行,2021,creditCardLoanNpl,source_missing,三源均缺,,,,,,
交通银行,2021,housingLoanShare,available,,main,65.184,,,,
交通银行,2021,consumerLoanShare,source_missing,三源均缺,,,,,,
交通银行,2021,businessLoanShare,available,,main,8.24,,,,
交通银行,2021,retailRiskMax,available,,main,0.69,,,,
交通银行,2021,retailRiskSpread,available,,main,0.35,,,,
交通银行,2021,pb,available,,main,0.4449,,,,
交通银行,2021,pbMid,available,,main,0.4811,,,,
交通银行,2021,peTtm,available,,tushare_market,,3.8072,,,
交通银行,2021,divYield,available,,tushare_market,,6.833,,,
交通银行,2021,divYieldTtm,available,,tushare_market,,6.8764,,,
交通银行,2021,totalMarketValue,available,,tushare_market,,34235116.9833,,,
交通银行,2021,turnoverRate,available,,tushare_market,,0.1534,,,
交通银行,2021,cet1,available,,main,10.62,,,,
交通银行,2021,cet1Buffer,available,,main,312.0,,,,
交通银行,2021,carBuffer,available,,main,495.0,,,,
交通银行,2021,rwaDensity,available,,main,63.248,,,,
交通银行,2021,estimatedRwa,available,,main,737836246.0,,,,
交通银行,2021,estimatedRwaGrowth,available,,main,10.179161,,,,
交通银行,2021,rwaProfitGrowthGap,available,,main,-1.590839,,,,
交通银行,2021,rwaAssetGrowthGap,available,,main,1.129098,,,,
交通银行,2021,pbChange,available,,main,-0.0236,,,,
交通银行,2021,bondInvestment,available,,main,298857500.0,,,,
交通银行,2021,fundInvestment,source_missing,三源均缺,,,,,,
交通银行,2021,trustWmInvestment,available,,main,9658700.0,,,,
交通银行,2021,tradAsset,available,,tushare,,63848300.0,,,
交通银行,2021,fvociAssets,source_missing,三源均缺,,,,,,
交通银行,2021,acAssets,source_missing,三源均缺,,,,,,
交通银行,2021,htmInvest,source_missing,三源均缺,,,,,,
交通银行,2021,afaAssets,source_missing,三源均缺,,,,,,
交通银行,2021,debtInvestment,source_missing,三源均缺,,,,,,
交通银行,2021,otherDebtInvestment,source_missing,三源均缺,,,,,,
交通银行,2021,investmentAssetRatio,available,,main,26.446308,,,,
交通银行,2021,fairValueChgGain,source_missing,三源均缺,,,,,,
交通银行,2021,fxGain,source_missing,三源均缺,,,,,,
交通银行,2021,investIncome,available,,tushare,,1885800.0,,,
交通银行,2021,otherNonInterestIncome,source_missing,三源均缺,,,,,,
交通银行,2021,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
交通银行,2021,operatingCashFlow,available,,main,-3477500.0,-3477500.0,,,
交通银行,2021,cashflowInvAct,available,,tushare,,-7554800.0,,,
交通银行,2021,cashflowFncAct,available,,tushare,,130600.0,,,
交通银行,2021,depositGrowthCF,source_missing,三源均缺,,,,,,
交通银行,2021,loanIssuanceCF,source_missing,三源均缺,,,,,,
交通银行,2021,centralBankAdj,source_missing,三源均缺,,,,,,
交通银行,2021,liquidityCoverageRatio,available,,main,115.7,,,,
交通银行,2021,liquidityRatio,available,,main,67.11,,,,
交通银行,2021,loanDepositRatio,source_missing,三源均缺,,,,,,
交通银行,2022,roa,available,,main,0.7464,,,,
交通银行,2022,roe,available,,main,10.35,,,,
交通银行,2022,revenue,available,,main,27297800.0,27297800.0,,,
交通银行,2022,netProfit,available,,main,9203000.0,9203000.0,,,
交通银行,2022,coreRevenueGrowth,available,,main,2.54,,,,
交通银行,2022,revenueGrowth,available,,main,1.33,,,,
交通银行,2022,netProfitGrowth,available,,main,3.48,,,,
交通银行,2022,ppopGrowth,available,,main,0.62,,,,
交通银行,2022,costIncomeRatio,available,,main,28.14,28.1433,,,
交通银行,2022,feeAssetRatio,available,,main,0.343577,0.3436,,,
交通银行,2022,trueCoreNonInterest,available,,main,16.3526,,,,
交通银行,2022,volatileIncomeShare,source_missing,三源均缺,,,,,,
交通银行,2022,cashProfitRatio,available,,main,400.109747,400.1097,,,
交通银行,2022,nim,available,,main,1.48,,,,
交通银行,2022,nimGapBp,available,,main,-10.0,,,,
交通银行,2022,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
交通银行,2022,earningAssetYield,available,,main,3.63,,,,
交通银行,2022,interestLiabilityCost,available,,main,2.26,,,,
交通银行,2022,realLoanDepositSpread,source_missing,三源均缺,,,,,,
交通银行,2022,timeDepositShare,available,,main,63.26874,,,,
交通银行,2022,corporateDemandDepositShare,available,,main,25.384548,,,,
交通银行,2022,personalDemandDepositShare,available,,main,11.292775,,,,
交通银行,2022,corporateTimeDeposit,available,,main,288765000.0,,,,
交通银行,2022,personalTimeDeposit,available,,main,207071100.0,,,,
交通银行,2022,npl,available,,main,1.35,,,,
交通银行,2022,provisionCoverage,available,,main,180.68,,,,
交通银行,2022,overdueRatio,available,,main,1.1626,,,,
交通银行,2022,specialMentionRatio,available,,main,1.4403,,,,
交通银行,2022,overdueNplDeviation,available,,main,0.8612,,,,
